item_id,name,category,price,old_price,sellable_online,link,other_colors,short_description,designer,depth,height,width,product_description,current_status,kewords,topic_group,topic_desc
30340809,EKEDALEN,Tables & desks,795,No old price,TRUE,https://www.ikea.com/sa/en/p/ekedalen-extendable-table-brown-30340809/,No,"        Extendable table,          120/180x80 cm",Ehlén Johansson,,75,80,"EKEDALEN extendable table, brown, 120/180x80 cm A durable dining table that makes it easy to have big dinners. A single person can extend the table and there’s plenty of room for chairs since the legs are always located at the corners of the table.",Item still available for sale,extendable durable makes easy big single extend there’s located,2,Durability and Appearance
60416138,LANEBERG,Tables & desks,695,No old price,TRUE,https://www.ikea.com/sa/en/p/laneberg-extendable-table-white-60416138/,No,"        Extendable table,          130/190x80 cm",K Hagberg/M Hagberg,,75,80,"LANEBERG extendable table, white, 130/190x80 cm The simple design of this dining table will blend seamlessly into your dining area. And the smooth and simple extension lets you extend your dinner invitation without worrying about fitting everyone in.",Item still available for sale,extendable white cm simple dining blend dining smooth simple extend worrying fitting,0,"Color and Aesthetics, Usability"
89221475,IKEA PS 2012 / TEODORES,Tables & desks,1085,No old price,TRUE,https://www.ikea.com/sa/en/p/ikea-ps-2012-teodores-table-and-2-chairs-bamboo-white-white-s89221475/,No,        Table and 2 chairs,Jon Karlsson/David Wahl,,,,"IKEA PS 2012 / TEODORES table and 2 chairs, bamboo white/white Small, neat dimensions make the table easy to furnish with, even when space is limited. Table top made of the very strong material bamboo.",Item still available for sale,bamboo neat make easy furnish limited Table top strong,2,Durability and Appearance
10420152,VANGSTA,Tables & desks,495,No old price,TRUE,https://www.ikea.com/sa/en/p/vangsta-extendable-table-black-dark-brown-10420152/,No,"        Extendable table,          120/180x75 cm",IKEA of Sweden,,73,75,"VANGSTA extendable table, black/dark brown, 120/180x75 cm A durable dining table that makes it easy to have big dinners. A single person can extend the table and there’s plenty of room for chairs since the legs are always located at the corners of the table. Can be easily extended by one person.",Item still available for sale,extendable durable makes easy big single extend there’s located extended,2,Durability and Appearance
39931845,TORSBY,Tables & desks,895,No old price,TRUE,https://www.ikea.com/sa/en/p/torsby-table-chrome-plated-high-gloss-white-s39931845/,No,"        Table,          135x85 cm",Carl Öjerstam/IKEA of Sweden,,75,85,"TORSBY table, chrome-plated/high-gloss white, 135x85 cm The high-gloss surface reflects the light and gives the table a vibrant look. The sturdy chrome frame makes it shine. Pair this table with chairs with chrome legs to complete the neat, modern expression.",Item still available for sale,chrome-plated/high-gloss white cm high-gloss reflects light gives vibrant sturdy makes shine Pair chrome complete modern,0,"Color and Aesthetics, Usability"
40340804,EKEDALEN,Tables & desks,795,No old price,TRUE,https://www.ikea.com/sa/en/p/ekedalen-extendable-table-dark-brown-40340804/,No,"        Extendable table,          120/180x80 cm",Ehlén Johansson,,75,80,"EKEDALEN extendable table, dark brown, 120/180x80 cm A durable dining table that makes it easy to have big dinners. A single person can extend the table and there’s plenty of room for chairs since the legs are always located at the corners of the table.",Item still available for sale,extendable dark durable makes easy big single extend there’s located,2,Durability and Appearance
49022519,BEKANT,Tables & desks,2645,No old price,TRUE,https://www.ikea.com/sa/en/p/bekant-desk-sit-stand-white-s49022519/,Yes,"        Desk sit/stand,          120x80 cm",K Malmvall/E Lilja Löwenhielm,,,80,"IKEA - BEKANT, Desk sit/stand, white, 10 year guarantee. Read about the terms in the guarantee brochure. You can adjust the height of the table top electrically from 65 to 125 cm to ensure an ergonomic working position. The melamine surface is durable, stain resistant and easy to keep clean.",Item still available for sale,white Read adjust top ensure ergonomic working melamine durable stain easy keep,0,"Color and Aesthetics, Usability"
50386245,MÖRBYLÅNGA,Tables & desks,2295,No old price,TRUE,https://www.ikea.com/sa/en/p/moerbylanga-table-oak-veneer-brown-stained-50386245/,No,"        Table,          140x85 cm",S Lanneskog/J Marnell,,75,85,"MÖRBYLÅNGA table, oak veneer brown stained, 140x85 cm The oak top layer enhances the plank feeling and details like the floating table top and dovetail joints give the table a crafted look. A table full of character and plenty of room for family and friends.",Item still available for sale,veneer brown stained top enhances floating table top dovetail give crafted table full,2,Durability and Appearance
20403878,IDÅSEN,Tables & desks,450,No old price,TRUE,https://www.ikea.com/sa/en/p/idasen-table-top-black-20403878/,No,"        Table top,          120x70 cm",Jon Karlsson,,,70,"IDÅSEN table top, black, 120x70 cm The table top has a generous depth, giving you a large work surface and allowing a good distance from the monitor. The prominent wood pattern adds a warm and natural expression to the room. 10 year guarantee. Read about the terms in the guarantee brochure.",Item still available for sale,table black generous giving large allowing good prominent adds natural Read,0,"Color and Aesthetics, Usability"
79221310,EKEDALEN / EKEDALEN,Tables & desks,1640,No old price,TRUE,https://www.ikea.com/sa/en/p/ekedalen-ekedalen-table-with-2-chairs-and-bench-dark-brown-orrsta-light-grey-s79221310/,No,"        Table with 2 chairs and bench,          120/180 cm",Ehlén Johansson,,,,"EKEDALEN / EKEDALEN table with 2 chairs and bench, dark brown/Orrsta light grey, 120/180 cm Every table is unique, with varying grain pattern and natural colour shifts that are part of the charm of wood. 1 person can quickly and smoothly extend the table before the guests arrive.",Item still available for sale,dark light unique varying natural extend arrive,2,Durability and Appearance
80397916,IDÅSEN,Tables & desks,845,No old price,TRUE,https://www.ikea.com/sa/en/p/idasen-underframe-for-table-top-dark-grey-80397916/,No,"        Underframe for table top,          146x67x76 cm",Jon Karlsson,,76,67,"IDÅSEN underframe for table top, dark grey, 146x67x76 cm Choose the suitable height of your IDÅSEN desk when you assemble it by setting the height of the underframe. You can also expand the underframe to fit table tops in the sizes 120x70 cm and 160x80 cm.",Item still available for sale,table top dark suitable assemble setting expand fit table,0,"Color and Aesthetics, Usability"
90340769,EKEDALEN,Tables & desks,995,No old price,TRUE,https://www.ikea.com/sa/en/p/ekedalen-extendable-table-brown-90340769/,No,"        Extendable table,          180/240x90 cm",Ehlén Johansson,,75,90,"EKEDALEN extendable table, brown, 180/240x90 cm A durable dining table that makes it easy to have big dinners. A single person can extend the table and there’s plenty of room for chairs since the legs are always located at the corners of the table.",Item still available for sale,extendable durable makes easy big single extend there’s located,2,Durability and Appearance
20206806,IKEA PS 2012,Tables & desks,895,No old price,TRUE,https://www.ikea.com/sa/en/p/ikea-ps-2012-drop-leaf-table-bamboo-white-20206806/,No,"        Drop-leaf table,          74/106/138x80 cm",Jon Karlsson,,74,80,"IKEA PS 2012 drop-leaf table, bamboo/white, 74/106/138x80 cm Table top made of the very strong material bamboo. Small, neat dimensions make the table easy to furnish with, even when space is limited.",Item still available for sale,strong neat make easy furnish limited,2,Durability and Appearance
59286963,BEKANT,Tables & desks,1350,No old price,TRUE,https://www.ikea.com/sa/en/p/bekant-storage-unit-with-smart-lock-mesh-white-s59286963/,Yes,"        Storage unit with smart lock,          61x101 cm",IKEA of Sweden/Eva Lilja Löwenhielm,45,101,61,"Buy storage units & cabinets online at IKEA Saudi Arabia. Browse a wide collection of bedroom storage cabinets, cabinets with smart lock & many more. Shop now.",Item still available for sale,online wide smart many,1,Style and Functionality
60403881,IDÅSEN,Tables & desks,600,No old price,TRUE,https://www.ikea.com/sa/en/p/idasen-table-top-black-60403881/,No,"        Table top,          160x80 cm",Jon Karlsson,,,80,"IDÅSEN table top, black, 160x80 cm The table top has generous proportions, giving you a large work surface and allowing a good distance from the monitor. The prominent wood pattern adds a warm and natural expression to the room. 10 year guarantee. Read about the terms in the guarantee brochure.",Item still available for sale,table black generous giving large allowing good prominent adds natural Read,0,"Color and Aesthetics, Usability"
69297292,YPPERLIG / NILSOVE,Tables & desks,2575,No old price,TRUE,https://www.ikea.com/sa/en/p/ypperlig-nilsove-table-and-4-chairs-ash-rattan-white-s69297292/,No,"        Table and 4 chairs,          200x90 cm",HAY/A Fredriksson/J Hultqvist/W Chong,,,90,"YPPERLIG / NILSOVE table and 4 chairs, ash/rattan white, 200x90 cm A slightly wider table with plenty of space for dinners, homework, crafts, and other everday activities. The table surface in ash veneer and legs in solid birch give a warm, natural feeling to your room.",Item still available for sale,ash/rattan white table everday table ash solid give natural,2,Durability and Appearance
79288032,MÖRBYLÅNGA / TOSSBERG,Tables & desks,5465,No old price,TRUE,https://www.ikea.com/sa/en/p/moerbylanga-tossberg-table-and-6-armchairs-oak-veneer-brown-stained-metal-grey-s79288032/,No,"        Table and 6 armchairs,          220x100 cm",S Lanneskog/J Marnell/IKEA of Sweden,,,100,Buy dining sets up to 6 seats at IKEA Saudi Arabia. We have a big range of 6-seater dining sets that let you share great meals with family & friends.,Item still available for sale,dining sets big 6-seater dining let great,0,"Color and Aesthetics, Usability"
79288230,STENSELE,Tables & desks,450,No old price,TRUE,https://www.ikea.com/sa/en/p/stensele-table-anthracite-anthracite-s79288230/,Yes,"        Table,          70 cm",Maja Ganszyniec,,75,,"STENSELE table, anthracite/anthracite, 70 cm A round café table with a sleek and stable design that’s perfect for casual chit chat and a bite to eat whether in a bar, restaurant, smaller kitchen or office setting. Separate tabletops are available so you can change the look of your table at any time.",Item still available for sale,sleek stable casual eat Separate available change,0,"Color and Aesthetics, Usability"
80382439,LISABO,Tables & desks,695,No old price,TRUE,https://www.ikea.com/sa/en/p/lisabo-table-black-80382439/,No,"        Table,          140x78 cm",K Hagberg/M Hagberg,,74,78,"LISABO table, black, 140x78 cm Beautiful in its simplicity with a warm wooden look in black. The innovative construction is very sturdy and with just a few clicks, the table is assembled and ready for use. Table legs of solid wood, a hardwearing natural material.",Item still available for sale,black warm black innovative sturdy assembled ready Table solid hardwearing natural,2,Durability and Appearance
